
DEBUG:root:,802,86329,,103,637,,2013,4,9,6,48,38
DEBUG:root:,802,77613,,107,637,,2013,4,9,6,49,38
DEBUG:root:,801,66607,,106,633,,2013,4,9,6,50,39
DEBUG:root:,802,61540,,104,633,,2013,4,9,6,51,39
DEBUG:root:,802,56254,,105,634,,2013,4,9,6,52,39
DEBUG:root:,801,48392,,106,635,,2013,4,9,6,53,39
DEBUG:root:,802,43358,,106,636,,2013,4,9,6,54,39
DEBUG:root:,802,39205,,105,636,,2013,4,9,6,55,39
DEBUG:root:,802,31670,,102,636,,2013,4,9,6,56,39
DEBUG:root:,802,24102,,106,639,,2013,4,9,6,57,40
DEBUG:root:,802,18215,,109,638,,2013,4,9,6,58,40
DEBUG:root:,802,16891,,108,639,,2013,4,9,6,59,40
DEBUG:root:,802,15926,,108,637,,2013,4,9,7,0,40
DEBUG:root:,801,12234,,104,637,,2013,4,9,7,1,40
DEBUG:root:,802,15922,,107,638,,2013,4,9,7,2,40
DEBUG:root:,802,14202,,102,637,,2013,4,9,7,3,40
DEBUG:root:,802,12713,,105,636,,2013,4,9,7,4,40
DEBUG:root:,802,15138,,103,635,,2013,4,9,7,5,40
DEBUG:root:,802,18987,,104,635,,2013,4,9,7,6,40
DEBUG:root:,802,12783,,103,635,,2013,4,9,7,7,40
DEBUG:root:,802,14144,,107,633,,2013,4,9,7,8,41
DEBUG:root:,802,13630,,105,632,,2013,4,9,7,9,41
DEBUG:root:,801,12989,,104,630,,2013,4,9,7,10,41
DEBUG:root:,801,13114,,105,629,,2013,4,9,7,11,41
DEBUG:root:,802,15346,,106,629,,2013,4,9,7,12,41
DEBUG:root:,802,21473,,104,628,,2013,4,9,7,13,41
DEBUG:root:,802,30998,,103,628,,2013,4,9,7,14,41
DEBUG:root:,802,43961,,105,631,,2013,4,9,7,15,41
DEBUG:root:,802,43590,,101,632,,2013,4,9,7,16,41
DEBUG:root:,802,13521,,103,633,,2013,4,9,7,17,42
DEBUG:root:,802,40695,,104,632,,2013,4,9,7,18,42
DEBUG:root:,802,51265,,102,633,,2013,4,9,7,19,42
DEBUG:root:,802,60868,,104,632,,2013,4,9,7,20,42
DEBUG:root:,802,75203,,101,635,,2013,4,9,7,21,42
DEBUG:root:,802,53207,,103,636,,2013,4,9,7,22,42
DEBUG:root:,803,48803,,101,636,,2013,4,9,7,23,42
DEBUG:root:,802,50114,,106,636,,2013,4,9,7,24,43
DEBUG:root:,802,49824,,104,638,,2013,4,9,7,25,43
DEBUG:root:,802,43877,,105,639,,2013,4,9,7,26,43
DEBUG:root:,803,35550,,106,638,,2013,4,9,7,27,43
DEBUG:root:,802,29504,,104,639,,2013,4,9,7,28,43
DEBUG:root:,803,25220,,106,639,,2013,4,9,7,29,43
DEBUG:root:,803,24397,,103,639,,2013,4,9,7,30,43
DEBUG:root:,803,28562,,105,639,,2013,4,9,7,31,43
DEBUG:root:,803,30517,,99,638,,2013,4,9,7,32,44
DEBUG:root:,803,28658,,104,637,,2013,4,9,7,33,44
DEBUG:root:,803,32289,,105,637,,2013,4,9,7,34,44
DEBUG:root:,803,30466,,106,636,,2013,4,9,7,35,44
DEBUG:root:,803,34990,,107,636,,2013,4,9,7,36,44
DEBUG:root:,803,31658,,107,634,,2013,4,9,7,37,44
DEBUG:root:,803,20581,,104,634,,2013,4,9,7,38,44
DEBUG:root:,803,18362,,107,634,,2013,4,9,7,39,44
DEBUG:root:,803,16743,,108,634,,2013,4,9,7,40,44
DEBUG:root:,803,15816,,102,635,,2013,4,9,7,41,45
DEBUG:root:,803,16277,,105,634,,2013,4,9,7,42,45
DEBUG:root:,803,21405,,104,633,,2013,4,9,7,43,45
DEBUG:root:,803,24686,,103,633,,2013,4,9,7,44,45
DEBUG:root:,804,25981,,105,634,,2013,4,9,7,45,45
DEBUG:root:,803,31231,,106,632,,2013,4,9,7,46,45
DEBUG:root:,803,27717,,107,633,,2013,4,9,7,47,45
DEBUG:root:,803,21583,,106,632,,2013,4,9,7,48,45
DEBUG:root:,803,27462,,105,632,,2013,4,9,7,49,45
DEBUG:root:,803,28394,,109,633,,2013,4,9,7,50,46
DEBUG:root:,804,28803,,106,634,,2013,4,9,7,51,46
DEBUG:root:,803,27472,,103,634,,2013,4,9,7,52,46
DEBUG:root:,803,23536,,103,632,,2013,4,9,7,53,46
DEBUG:root:,803,33555,,103,633,,2013,4,9,7,54,46
DEBUG:root:,803,43359,,102,633,,2013,4,9,7,55,46
DEBUG:root:,803,36829,,107,634,,2013,4,9,7,56,46
DEBUG:root:,804,42991,,106,634,,2013,4,9,7,57,46
DEBUG:root:,803,38872,,106,636,,2013,4,9,7,58,47
DEBUG:root:,803,46918,,105,634,,2013,4,9,7,59,47
DEBUG:root:,804,37909,,106,635,,2013,4,9,8,0,47
DEBUG:root:,804,36177,,108,635,,2013,4,9,8,1,47
DEBUG:root:,804,45043,,105,635,,2013,4,9,8,2,47
DEBUG:root:,804,39546,,105,636,,2013,4,9,8,3,47
DEBUG:root:,804,48323,,103,635,,2013,4,9,8,4,47
DEBUG:root:,804,49759,,106,635,,2013,4,9,8,5,48
DEBUG:root:,804,51196,,101,635,,2013,4,9,8,6,48
DEBUG:root:,804,52318,,106,635,,2013,4,9,8,7,48
DEBUG:root:,804,52192,,103,636,,2013,4,9,8,8,48
DEBUG:root:,804,54393,,106,638,,2013,4,9,8,9,48
DEBUG:root:,804,62428,,106,635,,2013,4,9,8,10,48
DEBUG:root:,804,60991,,102,635,,2013,4,9,8,11,48
DEBUG:root:,804,51763,,102,634,,2013,4,9,8,12,49
DEBUG:root:,804,40365,,108,636,,2013,4,9,8,13,49
DEBUG:root:,804,43138,,101,637,,2013,4,9,8,14,49
DEBUG:root:,804,45518,,107,637,,2013,4,9,8,15,49
DEBUG:root:,804,34279,,108,636,,2013,4,9,8,16,49
DEBUG:root:,804,30844,,106,636,,2013,4,9,8,17,49
DEBUG:root:,804,36491,,106,636,,2013,4,9,8,18,49
DEBUG:root:,804,39183,,103,635,,2013,4,9,8,19,49
DEBUG:root:,803,31953,,104,634,,2013,4,9,8,20,50
DEBUG:root:,804,28677,,105,636,,2013,4,9,8,21,50
DEBUG:root:,805,29005,,104,635,,2013,4,9,8,22,50
DEBUG:root:,804,27500,,108,636,,2013,4,9,8,23,50
DEBUG:root:,804,30746,,105,634,,2013,4,9,8,24,50
DEBUG:root:,804,25601,,102,637,,2013,4,9,8,25,50
DEBUG:root:,804,20434,,104,635,,2013,4,9,8,26,50
DEBUG:root:,804,18764,,105,636,,2013,4,9,8,27,50
DEBUG:root:,804,16786,,104,635,,2013,4,9,8,28,50
DEBUG:root:,804,14218,,105,635,,2013,4,9,8,29,51
DEBUG:root:,804,11961,,105,634,,2013,4,9,8,30,51
DEBUG:root:,804,11215,,101,634,,2013,4,9,8,31,51
DEBUG:root:,804,12237,,104,633,,2013,4,9,8,32,51
DEBUG:root:,804,13245,,106,633,,2013,4,9,8,33,51
DEBUG:root:,805,11394,,107,633,,2013,4,9,8,34,51
DEBUG:root:,804,13064,,104,632,,2013,4,9,8,35,51
DEBUG:root:,804,12434,,104,632,,2013,4,9,8,36,51
DEBUG:root:,804,13887,,105,632,,2013,4,9,8,37,51
DEBUG:root:,804,12322,,102,632,,2013,4,9,8,38,51
DEBUG:root:,804,11305,,105,631,,2013,4,9,8,39,51
DEBUG:root:,804,12897,,107,633,,2013,4,9,8,40,52
DEBUG:root:,804,13530,,108,632,,2013,4,9,8,41,52
DEBUG:root:,804,13064,,102,633,,2013,4,9,8,42,52
DEBUG:root:,804,11032,,104,632,,2013,4,9,8,43,52
DEBUG:root:,804,12028,,108,632,,2013,4,9,8,44,52
DEBUG:root:,804,12444,,106,632,,2013,4,9,8,45,52
DEBUG:root:,804,13339,,106,632,,2013,4,9,8,46,52
DEBUG:root:,804,13777,,106,632,,2013,4,9,8,47,52
DEBUG:root:,804,13980,,104,632,,2013,4,9,8,48,52
